house_url,houskeyword,rent,housetype,area,payment,district,tage,orientation,decoration,towertype,heating,rentway,looktime,tradingarea,metor	,housing_facilities
https://bj.5i5j.com/zufang/42068241.html,长城国际 精装修一居室  温馨干净 随时看房,3400,1室1厅,52,押2付3,长城国际,低楼层/20层,东,长城国际,塔楼,集中供暖,整租,随时看房,通州北苑,距离地铁果园986米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42063012.html,宝星园 日不落全南两居 看房有钥匙 临阿里巴巴 SOHO,10000,2室1厅,106,押2付3,宝星园,中楼层/25层,南,宝星园,塔楼,自供暖,整租,随时看房,望京,距离地铁望京东612米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42052216.html,朝阳公园 十里堡 八里庄 姚家园 石佛营西里低楼大一居,5000,1室1厅,50,押2付3,八里庄北里,高楼层/18层,南,八里庄北里,塔楼,集中供暖,整租,随时看房,石佛营,距离地铁十里堡604米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42051007.html,小区成熟，配套齐全、,4000,1室1厅,45,押2付3,管庄西里,高楼层/6层,南,管庄西里,板楼,集中供暖,整租,电话预约,管庄,距离地铁管庄1053米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42041283.html,双旗杆 黄寺大街 精装电梯大一居 业主直 租,6500,1室1厅,50,押2付3,双旗杆东里,中楼层/18层,南,双旗杆东里,塔楼,集中供暖,整租,随时看房,德胜门,距离地铁安华桥688米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42105041.html,新上+广安门内地铁+金融街+长椿街+精装正规两居室,7500,2室1厅,73.37,押2付3,牛街东里一区,中楼层/19层,西南,牛街东里一区,板楼,集中供暖,整租,随时看房,牛街,距离地铁广安门内694米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42104806.html,八家嘉苑精装一居 紧邻清华大学 居家合租不限,5000,1室1厅,55,押1付6,八家嘉苑,低楼层/31层,南,八家嘉苑,板楼,出租方式：整租,看房时间：电话预约,商圈：学院路,,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42093524.html,惠新西街 小关东里精装两居室 近外经贸中日 南口地铁,6600,2室1厅,58.9,押1付3,小关东里10号院,中楼层/6层,南北,小关东里10号院,板楼,集中供暖,整租,电话预约,惠新西街,距离地铁惠新西街南口274米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42091709.html,惠新西街北口 5号线 业主婚房两居室 家电齐全,6400,2室1厅,65,押1付3,安苑东里三区,中楼层/7层,南北,安苑东里三区,板楼,集中供暖,整租,电话预约,惠新西街,距离地铁惠新西街北口362米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42091569.html,惠新苑 精装大两居 物美旁 惠新西街北口 五号线地铁,9800,2室2厅,120,押1付3,惠新苑,高楼层/15层,东南,惠新苑,塔楼,集中供暖,整租,电话预约,惠新西街,距离地铁惠新西街北口265米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42090985.html,炫彩嘉轩精装一居室 望京soho阿里巴巴,6000,1室0厅,40.19,押1付6,炫彩嘉轩,高楼层/21层,东,炫彩嘉轩,塔楼,集中供暖,整租,随时看房,望京,距离地铁望京东760米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42115004.html,玉泉营 三环新城 大一居室 户型好 下楼就是地铁,5300,1室1厅,65,押2付3,三环新城7号院,中楼层/31层,南,三环新城7号院,板楼,自供暖,整租,随时看房,玉泉营,距离地铁丰台站451米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42112658.html,角门西旭日嘉园精装一居室.业主人很好.想找爱惜房子的租户,4700,1室1厅,44.41,押1付3,旭日嘉园,高楼层/24层,北,旭日嘉园,塔楼,集中供暖,整租,随时看房,马家堡,距离地铁角门西211米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42108369.html,双榆树北里一层精装修两居。近中航广场、随时看,7200,2室1厅,65,押2付3,双榆树北里,底层/6层,南,双榆树北里,塔楼,集中供暖,整租,随时看房,双榆树,距离地铁人民大学545米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42107935.html,崇文门磁器口新裕家园精装南向两居室,13000,2室1厅,86.76,押2付3,新裕家园,高楼层/15层,南,新裕家园,板楼,集中供暖,整租,电话预约,崇文门,距离地铁磁器口323米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42106005.html,玉泉路一号线 航天医院玉海园三居电梯楼,7800,3室1厅,100,押2付3,玉海园二里,高楼层/11层,西北,玉海园二里,板塔结合,集中供暖,整租,随时看房,玉泉路,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42105747.html,上地东里正规一居 已空置 随时入住 紧挨着上地地铁,5300,1室1厅,50,押2付3,上地东里六区,顶层/6层,南北,上地东里六区,板楼,集中供暖,整租,随时看房,上地,距离地铁上地499米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42105694.html,右安门外北京南站玉林东里小区精装两居包物业供暖维修随时看房,5000,2室1厅,60,押2付3,玉林东里三区,底层/6层,南北,玉林东里三区,板楼,集中供暖,整租,随时看房,右安门外,距离地铁北京南站1378米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42104779.html,花园巷两居出租，有钥匙随时看房,2800,2室1厅,75.44,押1付3,花园巷小区,高楼层/6层,南北,花园巷小区,板楼,出租方式：整租,看房时间：随时看房,商圈：良乡,,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42102334.html,车站西街17号院精装修两居室 房间干净温馨 高层朝南向,5700,2室1厅,65,押1付3,车站西街17号院,高楼层/24层,东南,车站西街17号院,塔楼,集中供暖,整租,随时看房,广安门,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42098776.html,紧邻地铁 交通方便 美廉美超市撇套设施齐全,8500,3室1厅,52.1,押2付3,安德路,中楼层/5层,南北,安德路,板楼,集中供暖,整租,随时看房,六铺炕,距离地铁鼓楼大街290米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42096551.html,酒仙桥一街坊 晶都国际 颐提港 将台站,6500,2室1厅,60,押2付3,酒仙桥一街坊,底层/6层,南北,酒仙桥一街坊,板楼,出租方式：整租,看房时间：电话预约,商圈：酒仙桥,地铁：距离地铁将台705米,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42096491.html,玉泉营三环新城7号院 一居室拎包住 看房方便,3500,1室1厅,60,押1付3,三环新城7号院,底层/31层,南,三环新城7号院,板楼,自供暖,整租,随时看房,玉泉营,距离地铁丰台站451米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42091030.html,上地地铁 上地东里 上地西里精装两居,6500,2室1厅,60,押2付3,上地东里三区,中楼层/6层,南北,上地东里三区,板楼,集中供暖,整租,随时看房,上地,距离地铁上地407米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42129029.html,亦庄线地铁旁贵园东里一区精装两居室出租,5000,2室1厅,74,押1付3,贵园东里一区,高楼层/7层,南北,贵园东里一区,板楼,集中供暖,整租,随时看房,亦庄开发区,距离地铁亦庄桥614米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42123941.html,润枫水尚  两居  出租,12500,2室2厅,122.11,押2付3,润枫水尚西区,低楼层/18层,南北,润枫水尚西区,板楼,集中供暖,整租,电话预约,朝青,距离地铁青年路711米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120594.html,定福庄大黄庄桥东北齿电梯2居 集中供暖业主直租,6500,2室1厅,98,押2付3,北齿宿舍,高楼层/21层,南,北齿宿舍,塔楼,自供暖,整租,电话预约,定福庄,距离地铁褡裢坡835米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120536.html,爱上幸福的家 福润四季南向两居空房,4500,2室1厅,75,押2付3,福润四季A区,中楼层/21层,南,福润四季A区,板楼,自供暖,整租,随时看房,东坝,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120467.html,蓝岛大厦东大桥站 6号世贸天阶三里屯SOHO,8200,2室1厅,70,押2付3,工体东路,中楼层/5层,东西,工体东路,板楼,集中供暖,整租,电话预约,东大桥,距离地铁东大桥151米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42063157.html,芍药居地铁站，精装一居室，随时看房，三元桥太阳宫,7500,1室1厅,62,押2付3,芍药居甲2号院,低楼层/15层,东,芍药居甲2号院,塔楼,集中供暖,整租,随时看房,芍药居,距离地铁芍药居426米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/41153788.html,望京14号线东湖渠 华彩叶青旁 利泽西园 精装全南两居室,8500,2室1厅,99,押1付3,利泽西园,高楼层/24层,南,利泽西园,塔楼,集中供暖,整租,随时看房,望京,距离地铁东湖渠348米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42114196.html,广渠路 长城国际 新上精装修一居室 业主直租良心价位,3600,1室1厅,53,押2付3,长城国际,中楼层/20层,西,长城国际,塔楼,集中供暖,整租,随时看房,通州北苑,距离地铁果园986米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42112879.html,首科花园  六里桥东 有钥匙 随时看,7500,2室1厅,98,押2付3,首科花园,低楼层/24层,南,首科花园,塔楼,集中供暖,整租,随时看房,太平桥,距离地铁六里桥东1010米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42111758.html,达官营马连道北街、豪装两居、出门地铁口莲花河公园旁边风景独好,5800,2室1厅,55,押2付3,马连道北街1、2、4、6号楼,底层/6层,南北,马连道北街1、2、4、6号楼,板楼,集中供暖,整租,随时看房,马连道,距离地铁湾子900米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42111736.html,建设部，甘家口，增光路。,8600,2室1厅,67,押2付3,建设部大院,低楼层/16层,南,建设部大院,塔楼,集中供暖,整租,随时看房,甘家口,距离地铁白石桥南446米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42111465.html,远见名苑，一室一厅一卫，有钥匙,4700,1室1厅,37.14,押1付3,远见名苑,低楼层/21层,西,远见名苑,板楼,自供暖,整租,随时看房,广安门,距离地铁达官营487米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42108956.html,东花市北里正规一居室，拎包入住,5500,1室1厅,47.72,押1付3,东花市北里中区,中楼层/6层,东,东花市北里中区,板楼,集中供暖,整租,随时看房,东花市,距离地铁广渠门内642米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42108367.html,精装修 家居家电齐全 随时看房随时入住随时签约 可长租,9500,2室1厅,105,押2付3,曙光花园望山园,低楼层/17层,西南,曙光花园望山园,塔楼,出租方式：整租,看房时间：随时看房,商圈：四季青,地铁：距离地铁车道沟676米,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42108281.html,魏公村地铁口天作国际 精装一居 长租短租都行,7100,1室1厅,51.23,押1付3,天作国际,中楼层/17层,东,天作国际,板楼,自供暖,整租,电话预约,皂君庙,距离地铁魏公村325米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42108151.html,文联宿舍精装大三居，看房方便，业主长租,12500,3室1厅,92.9,押1付3,文联宿舍,低楼层/20层,南北,文联宿舍,塔楼,集中供暖,整租,随时看房,德胜门,距离地铁安华桥592米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42108045.html,和平里七区 精装一居 家具齐全 随时看房,5500,1室1厅,42.51,押1付3,和平里七区,高楼层/6层,南,和平里七区,板楼,集中供暖,整租,随时看房,和平里,距离地铁和平里北街362米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42108034.html,车公庄西直门地铁社科院精装两居人民医院官园桥凯德茂,9600,2室1厅,60.6,押1付3,西直门南大街18号,中楼层/14层,东,西直门南大街18号,板楼,出租方式：整租,看房时间：电话预约,商圈：官园,地铁：距离地铁车公庄290米,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42107754.html,双桥东柳西里小区正规两居包物业取暖随时看房入住,5000,2室1厅,65,押2付3,东柳西里,低楼层/5层,南北,东柳西里,板楼,集中供暖,整租,随时看房,双桥,距离地铁双桥910米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42107567.html,长租短租都行，精装俩居电梯房，楼下是地铁,7200,2室1厅,49.14,押2付3,安华西里一区,中楼层/21层,东,安华西里一区,塔楼,集中供暖,整租,随时看房,安贞,距离地铁安华桥373米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42107273.html,车道沟南里 北洼路 精装两居室 交通便利,6500,2室1厅,67.1,押2付3,车道沟南里,中楼层/21层,东南,车道沟南里,塔楼,集中供暖,整租,电话预约,紫竹桥,距离地铁车道沟844米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42107269.html,陶然亭地铁口可长租可短租 随时看房 家具家电全齐,6500,2室1厅,49.95,押1付3,姚家井小区,高楼层/7层,南北,姚家井小区,板楼,集中供暖,整租,随时看房,陶然亭,距离地铁陶然亭385米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42106008.html,安乐林 鼎盛园两居室 看房随时,7200,2室1厅,84,押1付3,鼎盛园,低楼层/11层,西,鼎盛园,板楼,集中供暖,整租,随时看房,永定门,距离地铁景泰155米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42106007.html,临近立水桥南 茉藜园 两居,6000,1室1厅,64.43,押1付3,茉藜园,低楼层/14层,东,茉藜园,板楼,集中供暖,整租,电话预约,北苑,距离地铁立水桥南861米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42105683.html,德隆家园两居室出租 看房方便,9500,2室1厅,75,押2付3,德隆家园9号院,顶层/21层,西南,德隆家园9号院,板楼,集中供暖,整租,随时看房,德胜门,距离地铁积水潭927米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42105569.html,六铺炕 安德里北街地铁 短租两居室 随时看,6000,2室1厅,55,押1付3,六铺炕,顶层/6层,南北,六铺炕,板楼,集中供暖,整租,随时看房,安定门,距离地铁鼓楼大街549米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42104604.html,看丹桥 丰台南路116号院 精装三居拎包入住,9000,3室2厅,140,押1付3,丰台南路116号院,中楼层/16层,南北,丰台南路116号院,板楼,集中供暖,整租,电话预约,看丹桥,距离地铁丰台南路442米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42104408.html,安化北里精装修两居室，中楼层，可长租,7000,2室1厅,50.89,押1付3,安化北里,高楼层/6层,南,安化北里,板楼,集中供暖,整租,电话预约,广渠门,距离地铁广渠门内144米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42104604.html,看丹桥 丰台南路116号院 精装三居拎包入住,9000,3室2厅,140,押1付3,丰台南路116号院,中楼层/16层,南北,丰台南路116号院,板楼,集中供暖,整租,电话预约,看丹桥,距离地铁丰台南路442米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42104408.html,安化北里精装修两居室，中楼层，可长租,7000,2室1厅,50.89,押1付3,安化北里,高楼层/6层,南,安化北里,板楼,集中供暖,整租,电话预约,广渠门,距离地铁广渠门内144米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42103097.html,星河苑 一居出租,5400,1室1厅,50,押2付3,星河苑2号院,高楼层/18层,北,星河苑2号院,塔楼,集中供暖,整租,随时看房,马家堡,距离地铁公益西桥203米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42101652.html,新宫地铁四号线 南庭新苑北区一居室 家具家电全齐 临近地铁,3800,1室1厅,51,押1付3,南庭新苑北区,高楼层/15层,西,南庭新苑北区,板楼,集中供暖,整租,随时看房,新宫,距离地铁新宫741米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42100167.html,万寿路 翠微2号院空房两居室业主只租随时看房,6500,2室1厅,64,押2付3,翠微2号院,低楼层/7层,南北,翠微2号院,板楼,集中供暖,整租,随时看房,公主坟,距离地铁万寿路429米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42097367.html,慈寿寺地铁玲珑公园西八里庄北里,6300,2室1厅,65,押1付3,西八里庄北里,中楼层/6层,南北,西八里庄北里,板楼,集中供暖,整租,电话预约,定慧寺,距离地铁慈寿寺409米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42095986.html,太平桥小区 一室一厅,5200,1室1厅,45,押2付3,太平桥小区,中楼层/6层,南,太平桥小区,板楼,集中供暖,整租,随时看房,太平桥,距离地铁六里桥东385米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42094052.html,西直门地铁 金辉家园 远洋风景 天兆家园旁大两居出租,13500,2室2厅,107.68,押1付3,时代之光,低楼层/16层,西,时代之光,塔楼,集中供暖,整租,随时看房,西直门,距离地铁西直门900米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42093828.html,地铁6号线北关站 紧邻校园 通透大两居 采光好,3500,2室1厅,90,押1付3,自然佳境,高楼层/6层,南北,自然佳境,板楼,集中供暖,整租,随时看房,潞苑,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42093107.html,精装大四居（法源寺西里）全齐，楼层好，采光棒，交通方便,16000,4室2厅,174,押2付3,法源寺西里,低楼层/9层,南北,法源寺西里,板楼,出租方式：整租,看房时间：电话预约,商圈：牛街,地铁：距离地铁菜市口688米,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42092997.html,清和园 两居室 配套齐全 交通方便,3900,2室1厅,72,押1付6,清和园,中楼层/6层,南北,清和园,板楼,集中供暖,整租,电话预约,旧宫,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42092701.html,南北通透，从来没租过，业主直租，随时看,5500,2室1厅,87.12,押2付3,天通苑东三区,中楼层/7层,南北,天通苑东三区,板楼,集中供暖,整租,电话预约,天通苑,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42092168.html,远见名苑，二室一厅一卫,7600,2室1厅,71,押1付3,远见名苑,底层/25层,东,远见名苑,塔楼,自供暖,整租,随时看房,广安门,距离地铁达官营487米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
